orientation,h,k,l,thickness_A,I_with_abs,I_without_abs,L_factor
orientation_1,-1,-11,12,2460.0,4.847161938312255e-06,7.701793269282977e-05,1.1057771977118045
orientation_1,-1,-11,12,2480.0,4.773285024162093e-06,7.75667566330562e-05,1.1057771977118045
orientation_1,-1,-11,12,2500.0,4.700275883081246e-06,7.8115194165504e-05,1.1057771977118045
orientation_1,2,-8,10,100.0,5.431954016962001e-06,6.074126136868469e-06,1.0261026785987577
orientation_1,2,-8,10,120.0,6.375270326930694e-06,7.29007782596342e-06,1.0261026785987577
orientation_1,2,-8,10,140.0,7.273941550991844e-06,8.505683355577956e-06,1.0261026785987577
orientation_1,2,-8,10,160.0,8.129438761612808e-06,9.720885087734346e-06,1.0261026785987577
orientation_1,2,-8,10,180.0,8.943191894266459e-06,1.093562541587773e-05,1.0261026785987577
orientation_1,2,-8,10,200.0,9.71659077531814e-06,1.2149846767446581e-05,1.0261026785987577
orientation_1,2,-8,10,220.0,1.0450986127408746e-05,1.3363491607363207e-05,1.0261026785987577
orientation_1,2,-8,10,240.0,1.1147690552242567e-05,1.457650244185773e-05,1.0261026785987577
orientation_1,2,-8,10,260.0,1.1807979491059693e-05,1.57888218224274e-05,1.0261026785987577
orientation_1,2,-8,10,280.0,1.2433092163183323e-05,1.7000392349854394e-05,1.0261026785987577
orientation_1,2,-8,10,300.0,1.3024232483066689e-05,1.8211156678250352e-05,1.0261026785987577
orientation_1,2,-8,10,320.0,1.3582569956272887e-05,1.942105751911225e-05,1.0261026785987577
orientation_1,2,-8,10,340.0,1.4109240554820167e-05,2.0630037645382326e-05,1.0261026785987577
orientation_1,2,-8,10,360.0,1.460534757231969e-05,2.183803989550794e-05,1.0261026785987577
orientation_1,2,-8,10,380.0,1.5071962459327622e-05,2.304500717749927e-05,1.0261026785987577
orientation_1,2,-8,10,400.0,1.5510125639325253e-05,2.4250882472982994e-05,1.0261026785987577
orientation_1,2,-8,10,420.0,1.5920847305734364e-05,2.545560884125165e-05,1.0261026785987577
orientation_1,2,-8,10,440.0,1.630510808842753e-05,2.6659129423307063e-05,1.0261026785987577
orientation_1,2,-8,10,460.0,1.666386025407318e-05,2.786138744589837e-05,1.0261026785987577
orientation_1,2,-8,10,480.0,1.6998027800010428e-05,2.906232622555304e-05,1.0261026785987577
orientation_1,2,-8,10,500.0,1.7308507604123635e-05,3.026188917260132e-05,1.0261026785987577
orientation_1,2,-8,10,520.0,1.7596170028567844e-05,3.1460019795193486e-05,1.0261026785987577
orientation_1,2,-8,10,540.0,1.786185961113034e-05,3.2656661703309124e-05,1.0261026785987577
orientation_1,2,-8,10,560.0,1.8106395740272094e-05,3.385175861275872e-05,1.0261026785987577
orientation_1,2,-8,10,580.0,1.8330573314199533e-05,3.504525434917735e-05,1.0261026785987577
orientation_1,2,-8,10,600.0,1.853516338430854e-05,3.62370928520073e-05,1.0261026785987577
orientation_1,2,-8,10,620.0,1.872091378333971e-05,3.742721817847777e-05,1.0261026785987577
orientation_1,2,-8,10,640.0,1.8888549738571396e-05,3.861557450756685e-05,1.0261026785987577
orientation_1,2,-8,10,660.0,1.903877447037724e-05,3.9802106143959686e-05,1.0261026785987577
orientation_1,2,-8,10,680.0,1.917226977646795e-05,4.098675752199713e-05,1.0261026785987577
orientation_1,2,-8,10,700.0,1.9289696602106078e-05,4.216947320960979e-05,1.0261026785987577
orientation_1,2,-8,10,720.0,1.9391695596663153e-05,4.335019791224561e-05,1.0261026785987577
orientation_1,2,-8,10,740.0,1.947888765671485e-05,4.452887647678574e-05,1.0261026785987577
orientation_1,2,-8,10,760.0,1.9551874456067683e-05,4.570545389544501e-05,1.0261026785987577
orientation_1,2,-8,10,780.0,1.9611238962948817e-05,4.6879875309667646e-05,1.0261026785987577
orientation_1,2,-8,10,800.0,1.9657545944656255e-05,4.8052086014008314e-05,1.0261026785987577
orientation_1,2,-8,10,820.0,1.9691342459944658e-05,4.922203145999889e-05,1.0261026785987577
orientation_1,2,-8,10,840.0,1.971315833941467e-05,5.038965725999695e-05,1.0261026785987577
orientation_1,2,-8,10,860.0,1.9723506654194386e-05,5.155490919107229e-05,1.0261026785987577
orientation_1,2,-8,10,880.0,1.9722884173103228e-05,5.271773319875209e-05,1.0261026785987577
orientation_1,2,-8,10,900.0,1.9711771808668833e-05,5.387807540092297e-05,1.0261026785987577
orientation_1,2,-8,10,920.0,1.9690635052132377e-05,5.50358820915935e-05,1.0261026785987577
orientation_1,2,-8,10,940.0,1.9659924397754407e-05,5.6191099744690234e-05,1.0261026785987577
orientation_1,2,-8,10,960.0,1.962007575772746e-05,5.734367502106677e-05,1.0261026785987577
orientation_1,2,-8,10,980.0,1.957151086032189e-05,5.849355475610178e-05,1.0261026785987577
orientation_1,2,-8,10,1000.0,1.951463765432868e-05,5.964068599577239e-05,1.0261026785987577
orientation_1,2,-8,10,1020.0,1.94498506819616e-05,6.0785015968036214e-05,1.0261026785987577
orientation_1,2,-8,10,1040.0,1.937753145854646e-05,6.192649210282438e-05,1.0261026785987577
orientation_1,2,-8,10,1060.0,1.92980488362428e-05,6.306506203232712e-05,1.0261026785987577
orientation_1,2,-8,10,1080.0,1.921175935977166e-05,6.420067359465826e-05,1.0261026785987577
orientation_1,2,-8,10,1100.0,1.9119007613337974e-05,6.533327483793657e-05,1.0261026785987577
orientation_1,2,-8,10,1120.0,1.9020126558528523e-05,6.646281402334277e-05,1.0261026785987577
orientation_1,2,-8,10,1140.0,1.891543786400329e-05,6.758923962924278e-05,1.0261026785987577
orientation_1,2,-8,10,1160.0,1.8805252226610156e-05,6.871250035444877e-05,1.0261026785987577
orientation_1,2,-8,10,1180.0,1.868986967807263e-05,6.983254509742123e-05,1.0261026785987577
orientation_1,2,-8,10,1200.0,1.8569579903226196e-05,7.094932300822846e-05,1.0261026785987577
orientation_1,2,-8,10,1220.0,1.8444662546519274e-05,7.206278353150337e-05,1.0261026785987577
orientation_1,2,-8,10,1240.0,1.831538748500854e-05,7.31728763487525e-05,1.0261026785987577
orientation_1,2,-8,10,1260.0,1.8182015049511794e-05,7.42795511260405e-05,1.0261026785987577
orientation_1,2,-8,10,1280.0,1.8044796430989726e-05,7.538275804922148e-05,1.0261026785987577
orientation_1,2,-8,10,1300.0,1.7903973860614697e-05,7.648244747568359e-05,1.0261026785987577
orientation_1,2,-8,10,1320.0,1.7759780876292126e-05,7.757856995299076e-05,1.0261026785987577
orientation_1,2,-8,10,1340.0,1.761244261081898e-05,7.867107637014664e-05,1.0261026785987577
orientation_1,2,-8,10,1360.0,1.7462176005324925e-05,7.975991781070243e-05,1.0261026785987577
orientation_1,2,-8,10,1380.0,1.730918981827697e-05,8.084504443630498e-05,1.0261026785987577
orientation_1,2,-8,10,1400.0,1.7153686918640536e-05,8.192460304320226e-05,1.0261026785987577
orientation_1,2,-8,10,1420.0,1.6995857949386752e-05,8.300396714426527e-05,1.0261026785987577
orientation_1,2,-8,10,1440.0,1.683589219706515e-05,8.407766492241703e-05,1.0261026785987577
orientation_1,2,-8,10,1460.0,1.6673968400688206e-05,8.514745721428877e-05,1.0261026785987577
orientation_1,2,-8,10,1480.0,1.6510259277819212e-05,8.6213296648865e-05,1.0261026785987577
orientation_1,2,-8,10,1500.0,1.634493138659373e-05,8.727513862904338e-05,1.0261026785987577
orientation_1,2,-8,10,1520.0,1.617814313096428e-05,8.833292929748691e-05,1.0261026785987577
orientation_1,2,-8,10,1540.0,1.601004928931235e-05,8.938662931783154e-05,1.0261026785987577
orientation_1,2,-8,10,1560.0,1.5840797551971196e-05,9.04361940942148e-05,1.0261026785987577
orientation_1,2,-8,10,1580.0,1.5670527531279457e-05,9.148156604184621e-05,1.0261026785987577
orientation_1,2,-8,10,1600.0,1.549890304048252e-05,9.252220240778153e-05,1.0261026785987577
orientation_1,2,-8,10,1620.0,1.532747622067474e-05,9.355958060858209e-05,1.0261026785987577
orientation_1,2,-8,10,1640.0,1.5154949851767511e-05,9.459212908479802e-05,1.0261026785987577
orientation_1,2,-8,10,1660.0,1.4981917983328085e-05,9.562031172705068e-05,1.0261026785987577
orientation_1,2,-8,10,1680.0,1.4808495752015277e-05,9.664408517369669e-05,1.0261026785987577
orientation_1,2,-8,10,1700.0,1.4634792895110809e-05,9.766340259408245e-05,1.0261026785987577
orientation_1,2,-8,10,1720.0,1.4460915701600075e-05,9.867822589447516e-05,1.0261026785987577
orientation_1,2,-8,10,1740.0,1.4286964350896879e-05,9.968850646815422e-05,1.0261026785987577
orientation_1,2,-8,10,1760.0,1.4113045685703884e-05,0.00010069427708072172,1.0261026785987577
orientation_1,2,-8,10,1780.0,1.393925389426151e-05,0.00010169551434932013,1.0261026785987577
orientation_1,2,-8,10,1800.0,1.3765840674755669e-05,0.00010269344347560063,1.0261026785987577
orientation_1,2,-8,10,1820.0,1.3592287587948267e-05,0.00010368336059162564,1.0261026785987577
orientation_1,2,-8,10,1840.0,1.3419331747754211e-05,0.00010467029555159245,1.0261026785987577
orientation_1,2,-8,10,1860.0,1.3246815178533872e-05,0.00010565239459727319,1.0261026785987577
orientation_1,2,-8,10,1880.0,1.307482589632839e-05,0.00010662974047194611,1.0261026785987577
orientation_1,2,-8,10,1900.0,1.2903418382248957e-05,0.00010760216803310696,1.0261026785987577
orientation_1,2,-8,10,1920.0,1.273266224327073e-05,0.00010856966442820402,1.0261026785987577
orientation_1,2,-8,10,1940.0,1.2562737098915646e-05,0.00010953324398497721,1.0261026785987577
orientation_1,2,-8,10,1960.0,1.2393320629468986e-05,0.00011048940458522751,1.0261026785987577
orientation_1,2,-8,10,1980.0,1.2224931565396817e-05,0.00011144230978104677,1.0261026785987577
orientation_1,2,-8,10,2000.0,1.2057387093670809e-05,0.00011238975509662123,1.0261026785987577
orientation_1,2,-8,10,2020.0,1.1890778656219223e-05,0.00011333207751638375,1.0261026785987577
orientation_1,2,-8,10,2040.0,1.1725301899944817e-05,0.00011427072955650129,1.0261026785987577
orientation_1,2,-8,10,2060.0,1.1560565848983024e-05,0.00011520125297978764,1.0261026785987577
orientation_1,2,-8,10,2080.0,1.1397044752497187e-05,0.00011612797724302799,1.0261026785987577
orientation_1,2,-8,10,2100.0,1.1234575891006513e-05,0.00011704876196108969,1.0261026785987577
orientation_1,2,-8,10,2120.0,1.1073400217917955e-05,0.00011796577330814401,1.0261026785987577
orientation_1,2,-8,10,2140.0,1.0913331407828931e-05,0.00011887655963696737,1.0261026785987577
orientation_1,2,-8,10,2160.0,1.0754490521329722e-05,0.0001197820376064345,1.0261026785987577
orientation_1,2,-8,10,2180.0,1.0596910942170115e-05,0.00012068220005547741,1.0261026785987577
orientation_1,2,-8,10,2200.0,1.0440598579798844e-05,0.0001215767317600175,1.0261026785987577
orientation_1,2,-8,10,2220.0,1.0285604619500365e-05,0.00012246587872027099,1.0261026785987577
orientation_1,2,-8,10,2240.0,1.0131908792068075e-05,0.00012334902956445814,1.0261026785987577
orientation_1,2,-8,10,2260.0,9.979717003672915e-06,0.00012422848852589,1.0261026785987577
orientation_1,2,-8,10,2280.0,9.82865563830104e-06,0.00012509910470682293,1.0261026785987577
orientation_1,2,-8,10,2300.0,9.679213969627454e-06,0.0001259669585026772,1.0261026785987577
orientation_1,2,-8,10,2320.0,9.5311184583859e-06,0.0001268281854337625,1.0261026785987577
orientation_1,2,-8,10,2340.0,9.384460432039031e-06,0.00012768373758063369,1.0261026785987577
orientation_1,2,-8,10,2360.0,9.239253757332156e-06,0.00012853356421708393,1.0261026785987577
orientation_1,2,-8,10,2380.0,9.095493873970711e-06,0.00012937734236056968,1.0261026785987577
orientation_1,2,-8,10,2400.0,8.953310236496076e-06,0.00013021681387651572,1.0261026785987577
orientation_1,2,-8,10,2420.0,8.812450130645266e-06,0.0001310479118752938,1.0261026785987577
orientation_1,2,-8,10,2440.0,8.668329314691814e-06,0.0001318751043966543,1.0261026785987577
orientation_1,2,-8,10,2460.0,8.535456712237713e-06,0.00013269590121057893,1.0261026785987577
orientation_1,2,-8,10,2480.0,8.399213043454997e-06,0.0001335107921208195,1.0261026785987577
orientation_1,2,-8,10,2500.0,8.264029994783476e-06,0.00013432235840543451,1.0261026785987577
orientation_1,-8,6,-10,100.0,2.9470096469253115e-06,3.2971107547603963e-06,0.6836211508462832
orientation_1,-8,6,-10,120.0,3.458488496288864e-06,3.9572081680854995e-06,0.6836211508462832
orientation_1,-8,6,-10,140.0,3.945672857361856e-06,4.617152489991235e-06,0.6836211508462832
orientation_1,-8,6,-10,160.0,4.409371010895323e-06,5.2769182238782046e-06,0.6836211508462832
orientation_1,-8,6,-10,180.0,4.85036823398331e-06,5.936479884961142e-06,0.6836211508462832
orientation_1,-8,6,-10,200.0,5.269427391439912e-06,6.5958120009169444e-06,0.6836211508462832
orientation_1,-8,6,-10,220.0,5.667289513594875e-06,7.254889113032672e-06,0.6836211508462832
orientation_1,-8,6,-10,240.0,6.044674360506866e-06,7.913685777535408e-06,0.6836211508462832
orientation_1,-8,6,-10,260.0,6.402280972793592e-06,8.572176566996113e-06,0.6836211508462832
orientation_1,-8,6,-10,280.0,6.740788209336272e-06,9.230336071766509e-06,0.6836211508462832
orientation_1,-8,6,-10,300.0,7.060855272133478e-06,9.888138901431067e-06,0.6836211508462832
orientation_1,-8,6,-10,320.0,7.363122218582109e-06,1.0545559686266472e-05,0.6836211508462832
orientation_1,-8,6,-10,340.0,7.64821046146164e-06,1.1202573078704207e-05,0.6836211508462832
orientation_1,-8,6,-10,360.0,7.916723256893935e-06,1.1859153754794518e-05,0.6836211508462832
orientation_1,-8,6,-10,380.0,8.169246180545708e-06,1.2515276415670282e-05,0.6836211508462832
orientation_1,-8,6,-10,400.0,8.406347592336242e-06,1.3170915789010247e-05,0.6836211508462832
orientation_1,-8,6,-10,420.0,8.628579089907202e-06,1.3826046630501231e-05,0.6836211508462832
orientation_1,-8,6,-10,440.0,8.836475951106678e-06,1.448064372529878e-05,0.6836211508462832
orientation_1,-8,6,-10,460.0,9.03055756573403e-06,1.5134681889486317e-05,0.6836211508462832
orientation_1,-8,6,-10,480.0,9.211327856787279e-06,1.5788135971532348e-05,0.6836211508462832
orientation_1,-8,6,-10,500.0,9.37927569144976e-06,1.6440980853745784e-05,0.6836211508462832
orientation_1,-8,6,-10,520.0,9.534875106178613e-06,1.7093191453729102e-05,0.6836211508462832
orientation_1,-8,6,-10,540.0,9.67858639178474e-06,1.774474272582942e-05,0.6836211508462832
orientation_1,-8,6,-10,560.0,9.810855448465077e-06,1.8395609662587073e-05,0.6836211508462832
orientation_1,-8,6,-10,580.0,9.93211483281918e-06,1.9045767296181983e-05,0.6836211508462832
orientation_1,-8,6,-10,600.0,1.004278395459527e-05,1.9695190699876575e-05,0.6836211508462832
orientation_1,-8,6,-10,620.0,1.0143269430812882e-05,2.0343854989458753e-05,0.6836211508462832
orientation_1,-8,6,-10,640.0,1.0233965431147629e-05,2.099173532467805e-05,0.6836211508462832
orientation_1,-8,6,-10,660.0,1.0315254014778973e-05,2.1638806910682083e-05,0.6836211508462832
orientation_1,-8,6,-10,680.0,1.0387505458898162e-05,2.2285044999453204e-05,0.6836211508462832
orientation_1,-8,6,-10,700.0,1.0451078579055332e-05,2.2930424891219985e-05,0.6836211508462832
orientation_1,-8,6,-10,720.0,1.0506321041567876e-05,2.3574921935918573e-05,0.6836211508462832
orientation_1,-8,6,-10,740.0,1.0553569668117258e-05,2.4218511534582133e-05,0.6836211508462832
orientation_1,-8,6,-10,760.0,1.059315073276792e-05,2.486116914077617e-05,0.6836211508462832
orientation_1,-8,6,-10,780.0,1.062390436905193e-05,2.550287026201345e-05,0.6836211508462832
orientation_1,-8,6,-10,800.0,1.0650564264811201e-05,2.6143590461167184e-05,0.6836211508462832
orientation_1,-8,6,-10,820.0,1.0668999112429119e-05,2.6783305357879855e-05,0.6836211508462832
orientation_1,-8,6,-10,840.0,1.0680971702174164e-05,2.7421990629964737e-05,0.6836211508462832
orientation_1,-8,6,-10,860.0,1.0686759771269442e-05,2.805962201483154e-05,0.6836211508462832
orientation_1,-8,6,-10,880.0,1.068663214134319e-05,2.86961753108383e-05,0.6836211508462832
orientation_1,-8,6,-10,900.0,1.0680848966965361e-05,2.9331626378732063e-05,0.6836211508462832
orientation_1,-8,6,-10,920.0,1.0669661977860866e-05,2.9965951143016915e-05,0.6836211508462832
orientation_1,-8,6,-10,940.0,1.0653314714982642e-05,3.059912559334352e-05,0.6836211508462832
orientation_1,-8,6,-10,960.0,1.0632042761168585e-05,3.1231125787645795e-05,0.6836211508462832
orientation_1,-8,6,-10,980.0,1.060607396239432e-05,3.186192784475026e-05,0.6836211508462832
orientation_1,-8,6,-10,1000.0,1.0575628652148146e-05,3.2491507963286726e-05,0.6836211508462832
orientation_1,-8,6,-10,1020.0,1.0540919858413599e-05,3.31198424055083e-05,0.6836211508462832
orientation_1,-8,6,-10,1040.0,1.0502153514064018e-05,3.374690750748615e-05,0.6836211508462832
orientation_1,-8,6,-10,1060.0,1.0459528658337434e-05,3.437267967861692e-05,0.6836211508462832
orientation_1,-8,6,-10,1080.0,1.0413237633727896e-05,3.49971354029675e-05,0.6836211508462832
orientation_1,-8,6,-10,1100.0,1.0363466277864461e-05,3.562025124084939e-05,0.6836211508462832
orientation_1,-8,6,-10,1120.0,1.0310394110269138e-05,3.624200382984175e-05,0.6836211508462832
orientation_1,-8,6,-10,1140.0,1.0254194514447837e-05,3.686236988639731e-05,0.6836211508462832
orientation_1,-8,6,-10,1160.0,1.0195034915122895e-05,3.7481326206984557e-05,0.6836211508462832
orientation_1,-8,6,-10,1180.0,1.013307694744196e-05,3.8098849656176654e-05,0.6836211508462832
orientation_1,-8,6,-10,1200.0,1.006847663226677e-05,3.871491719422563e-05,0.6836211508462832
orientation_1,-8,6,-10,1220.0,1.0001384544919741e-05,3.9329505899763876e-05,0.6836211508462832
orientation_1,-8,6,-10,1240.0,9.931945965591475e-06,3.994259293794558e-05,0.6836211508462832
orientation_1,-8,6,-10,1260.0,9.860301001396014e-06,4.0554155422739726e-05,0.6836211508462832
orientation_1,-8,6,-10,1280.0,9.786584808886493e-06,4.1164170706994236e-05,0.6836211508462832
orientation_1,-8,6,-10,1300.0,9.71092769353127e-06,4.1772616192724164e-05,0.6836211508462832
orientation_1,-8,6,-10,1320.0,9.63345525600784e-06,4.2379469340702975e-05,0.6836211508462832
orientation_1,-8,6,-10,1340.0,9.554288550080148e-06,4.298470775189092e-05,0.6836211508462832
orientation_1,-8,6,-10,1360.0,9.473544199831458e-06,4.3588309087207695e-05,0.6836211508462832
orientation_1,-8,6,-10,1380.0,9.391334405834141e-06,4.4190250461141975e-05,0.6836211508462832
orientation_1,-8,6,-10,1400.0,9.307768190661694e-06,4.4790513840371704e-05,0.6836211508462832
orientation_1,-8,6,-10,1420.0,9.22294796142663e-06,4.538906874052763e-05,0.6836211508462832
orientation_1,-8,6,-10,1440.0,9.136975409282062e-06,4.5985900383550894e-05,0.6836211508462832
orientation_1,-8,6,-10,1460.0,9.049946522482396e-06,4.658098476069005e-05,0.6836211508462832
orientation_1,-8,6,-10,1480.0,8.961954043356682e-06,4.717430008568987e-05,0.6836211508462832
orientation_1,-8,6,-10,1500.0,8.873087393917642e-06,4.776582602703746e-05,0.6836211508462832
orientation_1,-8,6,-10,1520.0,8.78343159490976e-06,4.8355537182054597e-05,0.6836211508462832
orientation_1,-8,6,-10,1540.0,8.69306972195097e-06,4.8943415971201165e-05,0.6836211508462832
orientation_1,-8,6,-10,1560.0,8.602081028818646e-06,4.9529441913264675e-05,0.6836211508462832
orientation_1,-8,6,-10,1580.0,8.51054041009227e-06,5.011358742769552e-05,0.6836211508462832
orientation_1,-8,6,-10,1600.0,8.418264496752118e-06,5.069425560946034e-05,0.6836211508462832
orientation_1,-8,6,-10,1620.0,8.326095027158217e-06,5.127616971971692e-05,0.6836211508462832
orientation_1,-8,6,-10,1640.0,8.233326986904954e-06,5.185456248105808e-05,0.6836211508462832
orientation_1,-8,6,-10,1660.0,8.140282065405356e-06,5.2430995071624435e-05,0.6836211508462832
