,Rotation Index,Orientation Matrix,wR2,alpha,beta,omega
80,75,"[[-0.32878780147871534, -0.09730164136225221, 0.9500861277473321], [0.930814239083196, 0.19404419083561825, 0.34353204777117], [-0.2165107581628244, 0.9878027670280388, 0.027337818173211025]]",0.05081828683614731,-0.0040802658177824065,0.009288112691514725,-0.00023783945525364665
81,40,"[[-0.29743581806708846, -0.09424314679873647, 0.9606707692328892], [0.6515145129360665, 0.7226721321246071, 0.27448643278805257], [-0.7131150396567173, 0.7012522919215752, -0.1519830242761159]]",0.020603163167834282,-7.731119791666668e-05,-0.00035400390625000004,0.0008178710937500001
82,32,"[[-0.2962206862920291, -0.09240282456142515, 0.9612230837812412], [0.5448466614230263, 0.8147498172562333, 0.248084182549851], [-0.7980490128014458, 0.5920604229312173, -0.18926261360204225]]",0.030293667688965797,1.0933546604108675,-0.80183644994712,0.236304697361256
83,15,"[[-0.2939226843546595, -0.09035804279934168, 0.9621238836645911], [0.28907718767176677, 0.9523041910945049, 0.179447691687091], [-0.9227838183300926, 0.32840855528190765, -0.25184082972342187]]",0.03488737344741821,0.0004929322317874614,0.00021676667767667863,0.00018042914466207785
84,96,"[[-0.2943112439129041, -0.08856831963554539, 0.9621716954265757], [0.9573980344176848, -0.16872247590712572, 0.27835140008682996], [0.1351717592840153, 0.9932672060815899, 0.13433937028919316]]",0.0315280519425869,-0.03485081200518389,-0.21260314070033764,-5.2803765982045725e-05
85,84,"[[-0.30061017876575913, -0.0887137018519105, 0.9602087005398783], [0.9624185956801085, 0.04401437861083567, 0.3067052923471587], [-0.0697901549764365, 1.0065190564344597, 0.07245848309205517]]",0.01975003443658352,0.013051066794398807,-0.1751948114346366,-0.011879322884499052
86,48,"[[-0.30870595622006347, -0.09464544775682177, 0.9570641359482798], [0.7239485754233139, 0.6393126312245822, 0.29859238343306105], [-0.6341141434596589, 0.7779278752568682, -0.1273295191121338]]",0.017397630959749222,-0.17099269873721606,0.20583107735406053,-0.03340453789875969
87,45,"[[-0.282119155954455, -0.07045226525278149, 0.9673057926644693], [0.7232893476193475, 0.6564575720520257, 0.260614741461178], [-0.647118249721612, 0.766204694361268, -0.13275106715927348]]",0.019782310351729393,-0.0003864037694947559,-0.0015281199433621277,0.0014391974099517866
88,97,"[[-0.30200799471502254, -0.08323139832383096, 0.9602600084504447], [0.9515303736613062, -0.1916042798441082, 0.28366073591313856], [0.15762307141541307, 0.9895848704328233, 0.13692815916191603]]",0.03399955853819847,0.0,0.0,0.0
89,83,"[[-0.3367993340371252, -0.09201147226380404, 0.9478068046863393], [0.9488504661921334, 0.05850266949898802, 0.34422737318107194], [-0.0872873835737073, 1.0054820881681386, 0.06790140162246312]]",0.03326981142163277,-0.0009007583429783948,0.012854104375643006,-0.005430521395961934
90,93,"[[-0.32895773422342445, -0.08394381798233008, 0.9513077997127859], [0.9520866783561923, -0.11641116365755788, 0.32008213532762686], [0.08187877611545491, 1.001150975665192, 0.11818181717468838]]",0.02265537716448307,4.924707371212795e-05,0.0016272027531540256,-0.00028474825903252376
91,82,"[[-0.2917244146477541, -0.0899431427654485, 0.9628318473922867], [0.9636753468038367, 0.06314560806039539, 0.2992561394791357], [-0.0878081201943158, 1.0054005887396213, 0.06858100800558065]]",0.03652302548289299,-0.0001781787627852485,0.009522311997029503,0.0015538509055938502
92,19,"[[-0.28803611000602825, -0.0741739801566063, 0.9652840435231889], [0.35428327415401895, 0.9300570606114242, 0.17893152392279466], [-0.9016772185596994, 0.3904255398530265, -0.23970977204483385]]",0.16050782799720764,0.0006044394360995293,-0.0003791288052924543,0.00016336078646545513
93,51,"[[-0.33739562399982775, -0.1219100531742067, 0.9442129417035973], [0.758643713956444, 0.571149210271088, 0.3466958379769431], [-0.5761926026427643, 0.8256688728933426, -0.0988997122868678]]",0.029968667775392532,0.004178544196110535,-0.009978955908943054,-0.0007622801805385823
94,39,"[[-0.29221882727470844, -0.08568890043499507, 0.9630692606018023], [0.6396769689259163, 0.7378738511805712, 0.26161468307651303], [-0.7258876096230593, 0.6863761883483384, -0.1592017599455271]]",0.030706681311130524,0.0012041012891671529,-0.0013050988244092095,0.0003003179939962028
95,31,"[[-0.2904416248067633, -0.07831193979048365, 0.9642347467596605], [0.5278228810118926, 0.831559442721452, 0.22837132588964354], [-0.8115155870523271, 0.5703473288313733, -0.19839577115084547]]",0.07431217283010483,0.00014371568878887028,-0.00012581277709484842,0.00014977930101863396
96,73,"[[-0.26998751243501923, -0.07394242304099954, 0.9705007214011294], [0.9423927539709739, 0.23385477640019128, 0.28153055443170305], [-0.2461150872769408, 0.9812154166534338, 0.007313095388776899]]",0.017232542857527733,0.00031062014804426473,-0.001603537157482203,-0.00048533919922463364
97,11,"[[-0.2883622985976116, -0.08335267111611964, 0.9644369895839495], [0.2272923865028618, 0.9733800114492381, 0.15372432681332718], [-0.9416379927438552, 0.26173487508310905, -0.2598186373100011]]",0.011518946848809719,0.003971543942186786,0.0006380885571463958,-0.0013050788096803084
98,92,"[[-0.2792767993505976, -0.06321919887281519, 0.9686337437748022], [0.9690903622763476, -0.0883709470454633, 0.274774600540142], [0.06646099082403954, 1.0055567556532214, 0.08626817259123713]]",0.02827875129878521,-0.029072520786608103,-0.35408260548895587,-0.029039600695415273
